Name,AtEventIndex,EdgeCount,EdgeDelete,Latency,AlgTimeSinceLast,CurrentRuntime
0,63387253,63387254,0,58937462,15122046,53612896922
0,63582544,63582545,0,184902337,22050015,54064685769
0,63842863,63842864,0,73110822,25670723,54699815087
0,64061044,64061045,0,79545905,44151078,55257661191
0,64319642,64319643,0,155019952,51475374,55913003572
0,64556591,64556592,0,127599454,66845300,58092032573
0,64808724,64808725,0,68663010,57304490,58862529672
0,65020998,65020999,0,42047783,72733779,59415755619
0,65221720,65221721,0,74281278,51550358,59918066654
0,65397749,65397750,0,44088390,30477312,60397003425
0,65468977,65468978,0,24364055,13787522,60835289900
0,65549693,65549694,0,15686989,22146524,61229536959
0,65629458,65629459,0,26646605,25233577,61619951113
0,65738369,65738370,0,29163701,24925870,62149040802
0,65862048,65862049,0,37940518,30855209,62681958997
0,65983037,65983038,0,30211073,44787358,63175775731
0,66102479,66102480,0,29618333,46199394,63712831809
0,66224097,66224098,0,36499857,29307673,64628572327
0,66347356,66347357,0,30033938,25345016,65257288259
0,66466652,66466653,0,61905311,32299814,65806079387
0,66582016,66582017,0,39585049,16980762,66410370107
0,66698382,66698383,0,56051242,15177322,67014574103
0,66813228,66813229,0,39087890,14861110,67606089243
0,66928381,66928382,0,47577822,12076832,68074302946
0,67043150,67043151,0,39018862,23182194,68665928266
0,67167017,67167018,0,43496951,15962371,69164783942
0,67287908,67287909,0,42265337,22536338,69689264065
0,67410614,67410615,0,57724701,6377287,70109256260
0,67526913,67526914,0,44618574,10310768,70531095030
0,67641333,67641334,0,35351779,12632726,70964421679
0,67732196,67732197,0,30656890,7136815,71388725583
0,67823540,67823541,0,150592716,7484641,71843351632
0,67922361,67922362,0,62622854,12416471,72527561957
0,68021247,68021248,0,55666621,8854791,73004608776
0,68120170,68120171,0,49471354,10909575,73450614432
0,68222417,68222418,0,51774170,11194072,73881972586
0,68320009,68320010,0,93675999,7978057,74347018524
0,68402166,68402167,0,43047315,5780653,74859856271
0,68501347,68501348,0,71054602,7710904,75370169578
0,68609757,68609758,0,62935506,12681647,75940991258
